,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,categorical_feature_1
14,2,0.6936205971324789,-1.932430993312269,0.8282272185635712,5.83268481183526,2.335789455385535,-0.85446323913288,4.07470783532478,0.7500517996532878,-0.6037250531296844,1.205288465787646,2.4348223160623363,1.9988675873123034,-0.0652475608490119,0.42677407476649365,-3.1804068257169407,0.8559796017961623,-1.3757025225873334,-1.5038527060649098,-1.4566246655762725,0.13796904580870228,0.26798486783707887,0.1492839143704437,-0.18131978830779397,-0.8722793686846555,2.542527012423616,0.5199965693358249,0.2876705318009685,1.6929483883725553,-0.46463266958412186,1.53039000635177,A
15,2,-0.25386885633980494,-0.05765543552898941,-0.8605262492527135,-2.176702917613942,-2.5754745812884567,-0.8373645220605367,-2.3664431977719778,-1.423437611598067,-1.5002247923852756,-0.6508913497516169,-2.380670493245074,0.7807888400075699,-0.9185350620038565,1.4939958745452022,4.615488098605551,1.3985420386647864,-0.6371612857792843,1.0820398525565187,0.7015979815182072,0.8452714022592884,2.5061404381428303,0.5308705724619734,-0.800385361734855,2.2071254250200707,-4.104432385751531,-0.16321550701692492,-0.5338383847729222,0.9900112410034207,0.6590149184607992,-1.137534035915447,B
16,1,-0.4690795958714833,-0.5875735128841032,2.2419267366605893,1.3751076803183795,-0.7368752609787461,-0.37523811730474743,0.6412885102177589,1.584179445330811,-0.29546630740416546,-0.3768610710036948,-2.1551816958529533,1.0645867789623447,-0.8753968926046157,0.1416326926674524,-3.3366016592127234,1.2036482478266197,-0.8039951537195664,-0.3583125415156422,0.873359024356311,0.15594523696273024,-3.37803534356073,-1.135663039685025,-0.33280548775422325,-1.1825515292438116,-0.6241875880699125,0.39385484339370147,-1.0600426050200802,-1.7205541460802394,-1.575216897658397,-2.3140312546012236,A
17,1,1.4133384587231423,0.17976299560234135,3.188588775896525,-0.7414258396769061,-2.4210689461354886,-0.5686807762467959,-2.1616227755975426,-0.809232742302771,0.2208308897903069,-0.327772642441726,-1.4535286789532895,-2.0395214047081596,-1.1071468114090637,-0.6499694590942122,1.285367177662693,-0.13615666153764336,2.085004850395918,1.2837915906610653,0.6056424285191555,-0.6270793983526437,-1.170195422098654,1.0218121993237441,-0.13297561071753258,2.116658906100812,1.0649145006606244,-0.28755120105065,1.1163637036427092,0.7364958159167103,-0.19396056612928395,-2.3971924831302007,A
18,0,-0.13045246154642817,-0.36302836612298817,-4.856620793907592,-2.800238098727758,6.538187222283022,0.27103374724513873,4.119084731676211,-0.055618008448310496,-1.111846513634071,0.4922055388789438,1.6658099570748743,-2.573906848433281,-0.41432303753380384,1.891747509474219,-0.29678509820277565,-0.39095568841373785,-1.2098670105646285,2.216109561733418,-1.1343187702355408,0.6143840173455745,0.6819937011294926,-0.5317939820093613,0.7594330578261452,1.6270697464039707,2.1915432571268036,-0.5001941356018634,-2.128986010053488,0.17427673815507744,-0.456145908041903,-0.14254175975357583,A
19,0,0.28103440879903036,-4.361960374372384,-0.2664785779636275,1.475201592682994,-2.1777694128435683,0.9572011231249907,-2.0039268154566123,0.01862123954270467,0.026837543476135622,-0.4986664222710717,-1.7677700322532348,-1.320331054534392,1.1202274652531334,0.1977228637812207,0.6080262292235136,1.453679426213244,-1.5615130035836076,2.514481887150303,0.5852384342523645,0.3156091367474837,-0.992785147326278,0.18219339854413227,0.6199907400098364,-2.6585679487314793,5.390353643560851,1.0418665358015244,-0.35253900729723453,0.7854192740501129,0.6062127815184265,2.6784613763794494,C
20,0,0.1762346095240827,0.2894685052104554,-0.24126881581262313,0.19863705365147336,-2.612347318853794,1.1713976785666738,-0.8715882816203666,0.5880352598311954,1.6510037261050934,0.05326200459399663,-1.7833876903018542,-0.30161627847397665,0.31109694073914407,2.177531697199015,2.319780998358269,0.6446467467230222,-2.5487302667745446,3.0321334010695122,0.08713312978157438,0.8089908681313585,0.5695478196936397,-0.5910314955371317,0.900727778405352,2.9358468845891186,2.9104306600455607,1.6205449081782521,0.7155451958426658,1.2521993637710616,1.705567062818871,-0.1033770437298541,C
21,1,0.6214639371272888,5.439122843581106,-2.005802362446126,-3.7422445908361346,-3.282971335714404,-1.1488173616968105,2.381709542505118,1.5917309075810002,0.22639420993833956,-1.2364850890391048,1.044165572994784,3.960266742607618,-0.3222943669581505,-2.0526092473461337,-1.5746910290350271,4.500542670713571,-1.2123540933113814,-2.5194688417343527,-3.49065249201586,0.11709902662727478,-2.8516217630232883,-0.5930202283919445,-2.6970535395219923,-1.4685371280940855,2.3175653648839756,-1.1766715334446909,0.4262965636723659,0.06239125724680245,-0.9086844986516481,2.323682465512008,A
22,0,-1.535751016521751,-1.0811077689003645,-1.0901349775067941,0.350979592856839,-0.06964406521308616,-0.3838191230962833,0.02653680075936507,-0.7342007506403568,0.49171494113367387,2.3720535975079207,-0.02586515110420659,-1.9689544921139421,-0.9325606674258143,-1.1530359632543226,2.5217407598795507,3.001246818753859,-0.5220467958894274,-0.20773378481266766,0.6163419067211608,-0.4498455908129636,-2.1042693318072723,0.19774854853559923,0.024890639195173203,3.9437124930205814,-4.108807008453975,-0.4818644519703267,1.323813695306361,-0.4832693805905157,-0.6766334776793408,4.371173521871264,C
23,0,-1.1234601671140356,-1.576718257467935,1.8504887938436387,-3.9569345732576067,-1.2594694024677469,-0.4601130856060107,0.04921388503599658,0.07443435173361249,0.7154542412422099,1.2107112039837276,-0.19590106542296157,2.446237115015127,0.07650373799440233,0.4809093000576734,0.6554255333388949,-0.31687072021178486,1.083289809248266,2.6476209625520197,0.6372641125630331,0.5650280800954457,1.013454547120045,-0.8221290619743741,-1.7894222862417026,1.4206713872277794,1.07173633560534,1.4692549917214912,-0.6220118307903889,1.5991991589368837,0.4237989215820883,2.343291701586397,C
24,3,1.6392724112870956,1.0932147219401316,-0.07536324748765164,-2.8809619889153635,2.758025133355555,1.8251381425983513,-1.8010225608762536,-1.1322526831970525,2.476735391645,-0.08920396218135296,-2.960025528482905,-3.1239980264448266,-0.9210764440180533,0.08953082786273335,-2.3001239393655104,1.2315228802729865,-0.2646129539688531,-1.0977600216824341,2.2638854430423208,-1.4255461366190276,0.6022187411544487,0.4422839758321482,0.689391478504053,-2.137376575167694,-2.5612399748590815,1.564029757293533,1.0599740427392443,2.1137555632273477,1.0523501691668942,-0.3141017810811546,B
25,3,1.1388761344672598,0.9302378511869621,-2.6112927102209054,2.858440722553854,-0.5273537829160501,-1.3645498632550395,2.0140847768356065,-0.08590357144837815,0.3279070020293224,0.6980978780872616,-1.766721122080047,1.10595264718178,0.3845215943213274,-1.2133717779532955,-0.2943105435743931,0.7152510484696563,0.24341421215645054,2.502083677465742,-0.10484768348801776,-0.8210237164660991,1.2360329182172873,0.9294836635846712,0.45344199097363025,3.7260237090254438,-3.9420449614290205,1.1937420310986784,0.8009932039467287,0.6375122468179556,-0.8943547545707127,1.5195258215653475,A
26,1,-0.5697500908362599,-0.2082062328767673,1.7756617388608595,2.2764737591859947,0.1692412690655806,-0.580820695603445,-0.7657186607402128,-0.5786316812968276,1.401001595435617,1.2546993704624185,-0.41083776197584043,0.20959854698298233,-0.3572086231273369,2.750008671001469,2.244156416813303,-0.5982533703832505,-0.5426602546598049,1.8817710820685574,0.29434692524797007,-1.1003651470113411,-2.0110312108355632,1.6102517284703453,-0.07579054229672133,0.4885030554489995,-3.342214070746609,0.32646775774779957,-2.0868415778052243,-0.6116499133337747,-3.4915121112501444,-3.3432165295703102,A
27,3,-0.41969166208000463,3.7367703567513053,-0.25270759679397703,2.8092186069565463,-1.1948316483065073,-0.24751977388220323,-1.1198603638251456,-1.3387789678673934,-1.2100575953433998,0.30592285804092023,4.408930691344394,-0.9143088636547198,0.2701547376950243,-0.3955313963772915,0.4005500727700756,2.185911692459411,-0.3453398299775591,0.5438702558390119,-0.02615556784912698,-2.28089160262093,0.7327067615541345,1.0636792332476652,-0.23864842829434205,-4.079017722620602,2.983010412865614,0.21885224978117157,0.7023607175838561,1.244855446485645,2.1313055712284674,-1.3069167076549837,C
28,3,0.4440042291275438,-2.848453024724718,2.3978471335325278,-1.7131418274244337,-0.42047813165263304,0.04900518099118565,-0.03830048153483687,-0.24670802975188774,-0.44767011592744266,-1.2653200828251554,2.2827369953234977,-4.650006219357622,-0.09994852457758946,0.5521454499048695,-1.532322419973907,4.1664717023232605,0.8012013908281708,-2.0934768412274027,-0.5838991418461337,0.4877009115596993,-2.5109461193313156,0.3800443017472461,0.3137832553776858,-1.2057248556135365,-2.2126522846906647,-1.7399741558241322,1.2986588177231428,-0.42156341884083903,-0.38491855106841155,-0.5890884294827805,B
29,2,-0.15220353584100862,0.2784001401975238,-0.9590584517453921,2.1293422791597707,-0.7426864205913559,1.6736738628378849,6.213647299985464,-0.9344546792384881,-1.04936039642073,0.00816171929677792,-0.8381410841373481,-0.6859772775141385,-1.5088481146135009,-0.35059085305342796,-5.14844101197426,0.33093761049994985,-0.4416852568609908,-4.072970730020629,-0.2413276952303837,-0.31388372956032196,-1.8186485742001142,0.6489869759912604,0.8697520344601645,-1.3222715936972023,0.998401770269882,0.23717063555360593,0.11849127613591971,0.5114187711504374,0.1848753327565904,0.5441094106428869,A
30,1,0.5855605386782242,-2.6664629591475575,-3.199364181884221,1.576569995672068,-2.34181124626862,-1.799582443066769,1.2202332615159914,1.3701686989781103,0.9973861558211449,0.6430103847044393,-0.47635306787483944,1.9029645785293097,2.0975611132356984,-0.8666996488681702,-0.3184203531135472,3.3752268676070405,-0.7117046841655695,-0.5181061260961984,-1.277682086568915,-0.44552803148526776,3.5710592228287044,-0.9375349531036948,0.7858623328953198,0.4627987427000453,-2.964238021867971,-1.1828031531195882,-0.37802005716479103,0.8411047869294473,0.4956799290390794,-0.004149274635528916,A
31,2,-0.015620400073537946,2.065282799373476,1.9269045334678894,3.4300497203351634,-1.0321100613647918,2.066484845441662,2.3942888126346387,2.072439290001747,1.5269110268738668,-0.5773508462268442,2.010815482239645,0.663867450066976,-0.19322356871871335,-0.0661605079433783,-2.455465229651973,2.664807398441518,0.6065599441514204,-1.0234137794670268,-0.2068000763463019,1.5809041599511857,0.5062796895343832,1.4318196771670197,0.25716927803417133,-0.08575705148601562,2.6552850043997585,0.7567024036353135,1.7212727710948206,-0.46207203749386994,-0.45359825518050734,-0.03946183618411467,B
32,2,-0.8630849186261398,-4.876856773154403,-0.6904142345498773,-0.22538279555492033,1.7377582594480252,0.5250895249358466,1.4574306800866936,-1.373880231350199,-0.023818669236323378,1.8949797266955968,2.182288762543571,-1.3090889873642662,0.8878537044053726,0.42248242659177315,4.760091015576739,-1.0752866605721012,0.5735239580511742,-4.4138978997085045,0.668031732123293,-0.49626137899182166,0.8403465537610805,-0.3524655205294587,-1.2116088867498294,-2.6807716437449405,-2.234899289333294,0.7713266437671173,-0.6260908587658468,2.547702087899699,0.36294025919490136,-0.13935660113607726,A
33,0,-0.18931589242443578,2.4268836486775474,-1.3086871160026345,-0.50107559408142,2.5799825405363266,-0.2191780453936584,0.5347086974093354,-0.49234260604741154,0.631700525531685,0.8199701786784281,2.3468477377788326,-1.696984239177763,-0.333966854610961,-0.9766679503423695,-0.5453165077043752,-0.31816307360939755,0.6255884916713452,-2.3431064279539178,-1.1055572521270227,0.3006996339382066,0.6846882140814221,-0.020294047228222672,-1.5057044969388527,2.3268909618977407,1.9794589787228367,1.3209623299266244,-0.20857294710470395,-0.7522112815710454,0.1385994788147448,-1.9573125251029935,C
34,3,1.4402687181840128,0.8744566513978237,1.3168486534481176,-5.06969675078761,-2.523680232678345,0.812491529845009,-1.9394354217762495,-0.4601279790046764,1.390704243017961,0.21812353240749968,-6.183639631523791,-1.414126241181855,0.4245165500575805,-0.43655335390227656,-1.377790610269038,2.2085933688244044,-0.49736014083328683,2.039412902722867,-0.974080984231727,0.2638595472290365,-1.940644627925907,0.13538627523991212,0.8926525767221225,5.453780940003488,-1.9348023692576324,-0.4886525732148841,-0.9280230856975155,-0.9467781525980491,0.21182147729504353,-2.262022670707069,A
35,1,-0.9282834699304637,-1.8587874240858295,2.790130205699367,-0.26847679254611234,0.014929836931699275,1.374152491153037,-0.871360565043971,-0.6569463902044776,0.15199564554683495,0.004950871462104475,-0.37397663092638833,0.647872101836961,3.0699778501529638,-0.6642095596472357,0.9364223610982793,-3.7793974295580455,-0.7434560369201358,3.039262039152684,0.053429840437986646,0.7071126005153058,-1.4420309055669036,-0.42558559100640225,-0.42913727266065294,-0.18039694851982965,0.15674865795374085,0.47215322117337644,2.4533290230405336,0.18715336933381388,0.3958835429251215,-4.217094700357513,C
36,2,-1.3125013761111683,-1.7698869625217566,-1.583748298302258,-2.961643370808479,3.6598844592720905,0.6251000948645619,1.273136816548955,0.5035615819525188,0.6874096248875776,0.10446172645096063,-1.0865113112854554,-1.6037448468895104,0.6723808280899843,-1.8776040519677013,3.596775557271132,0.4817340539408159,-0.2610186347924526,-6.201758077908769,-0.5574007105900928,-1.0109613285934866,2.9649493207602258,-1.4810980370843665,0.1448210684704691,2.477599271153353,-1.5341555644866267,0.5737307017636061,0.5218904173590233,0.8260350422743767,-2.168885588090497,-2.691116752971842,B
37,1,-0.759042176777234,-1.7745249203869902,-0.5811433974482431,-1.0283283746722587,-1.927652016664127,1.7269394952912487,0.09591053491500637,0.2598094958089542,-0.8844701843146803,-0.3511550139449138,-1.6957041937136001,0.6101810892712046,-0.6296268218161721,-1.03031953628994,-2.503311546387725,-2.415544612445705,-0.9969109273941467,-0.3562265573178557,-0.4091484518966526,0.24551492202260644,2.8530831301711417,0.14609771934682214,-0.6000311811036315,1.5594426215294486,1.642796198190842,-1.814441231696522,1.8068337632899802,-1.8325715356238712,-1.0111280926814437,-3.547366527667184,B
38,3,1.3303057079614178,0.3241098767312246,-2.3921753333370135,1.946785748614817,-0.7257880393260567,-0.5903011252699666,0.005530415027248298,-0.6646443522956395,-0.13639241553342396,-1.5024026149626206,-2.2567237132057305,-1.225442881499181,-0.9277293451050831,0.6002447217198883,-0.3132151281719068,1.4736930334264882,0.8903969466360806,-1.1858278286366348,-1.286418585366574,-0.45357241541667603,4.030084550904038,1.0652065375736772,0.43122707739942123,-0.14687162266577433,-1.7091329643729607,-0.4028894911636077,1.5400787653139065,-0.13959229268272952,-0.26233880812587673,-4.19619477052673,B
39,0,0.46172383855506516,-5.242841540584163,1.5670247106677269,0.8817588813950256,0.05752131869284208,0.611255770419783,-2.7328002299800276,-1.3018221839927102,-1.2899903439994735,0.302401779694219,0.6727834359372346,-0.3668922848870785,-0.3672824181458523,1.2665525686963863,1.3078148874676956,-2.54816374829645,0.759440093483044,0.08518111211601634,0.3526723771151471,-2.329119792188323,1.4932575704179463,0.18448596057940544,1.9667303696177802,-2.4543906112473812,-0.17176522952826687,-0.9308277726082442,-0.2464849152945182,0.36101828120399937,-0.23527514744025838,2.3906775861424214,C
40,2,-0.49708101305614005,2.261033039346917,-2.214329244368697,-1.0516382774290463,1.809334259765963,0.17685019951570735,-0.6535195934268158,1.255328011058982,-1.4925654105505588,0.29934965006156666,1.9830598419513934,-2.8022998568537703,0.23331967958497762,-0.24777385846967395,-1.723273685313413,2.7516942973596925,0.915275451754583,4.819931881308842,0.06273850098329778,1.6834382025689552,-4.939422258616187,0.2507800139933074,-0.14664581800489965,2.0145999898232017,2.8704754915719093,0.7840584744852774,2.428066133267827,-0.4442513013053233,0.8297941984548124,-0.5776985445518571,B
41,0,-1.7976922532306747,-2.5409238020491065,-1.2639224646237877,0.7113519898811737,-1.4134946866538176,-2.058676016954565,0.9097216298061804,-2.2337518293938166,0.6442561547699545,-0.5290396681167743,0.3794516576584134,-2.1859036142903476,-1.7670862101426659,2.4196193560855845,2.274381658364921,-2.812289620283874,-0.07416870046205512,1.8487260740263103,-0.048657791703598324,0.2570172305183066,-0.7054848092241489,-1.206747516090672,0.544743884724649,-0.5907794789176616,0.855651219674667,-0.609353445567898,1.6470365120047237,-1.0541457780334735,0.139021430313298,2.30301757800541,C
42,2,0.6760211762283472,-2.724523445237229,1.6617881147322753,2.2302049402672117,-2.711230024057425,-0.18963998985058048,1.2494946944615308,-1.8391967882613283,0.9980943118941391,0.287601988717764,-2.481867444839359,1.5896794630831352,-1.4891446250378864,-0.4009488501619536,-4.529735532945253,1.2556063587009312,-0.35505594984486555,-1.3004389796899611,0.09865274048305596,-0.346906463061586,2.9068598506335173,-0.1913652231667425,1.3295045899737161,-0.24975490121665586,2.3446005070821747,-0.3839705242291622,0.15594821070426804,-0.45495160557374836,-0.8434549239410345,-0.09481955966372366,C
43,1,0.9259205855812463,-0.034308202572842145,5.667114959424192,-3.4728184789923424,-0.679263302295563,-0.27490069691813535,1.6168725993333628,0.742301237902271,-0.33106521444766523,0.580430464854513,0.9936805638725746,2.2890560535201026,1.652999813185953,2.89256878322806,1.044546233613578,1.5979674414986085,2.071998781949949,-1.2131035572271047,0.2718956504109984,1.9747783046650507,0.1077373779500527,-0.5113621009151994,0.6705909619387417,1.8514011510539885,-0.07003249803675568,-0.5175908307497742,0.20462093441686768,-0.6490569686708979,1.3653668330110738,0.22049813772293617,A
44,0,3.0744973113352128,2.8655651219580864,-1.6291237597861241,0.1286184088487962,-2.2015285817502934,0.6001057880509068,-3.3638166964244713,-0.5976801489340239,-0.07577060278167885,-1.094786195323261,0.002948113612745412,-1.501666136820066,-0.5109927340161778,0.37022651576375776,1.6126067133437627,2.2270103176648246,-0.3127240554610884,0.8687569458581869,0.4187400300851777,-0.674419868253668,3.1889316334943008,-0.21430261597830338,-1.230349486446286,-1.9436745138233182,3.3747236161019294,0.20666300030727097,-1.3475388895168927,-1.2725004878911264,1.4996036743720347,0.4497723301724107,C
45,1,-0.3136051080384714,2.967390489951935,-3.8834845637394118,-1.3250837464021168,0.1938160858133239,1.2723421522144944,-1.5855300856132253,1.0837530078118562,0.9194042251962726,0.07419184238217263,3.3605061282843365,1.2327891462045302,-0.04583691834706405,2.3603274051188925,-4.974358918752047,2.679455684601797,-0.767489608207824,0.7255449039542398,-0.3496548996412807,0.8073215144571088,-0.1186852811191442,-1.9903612427094917,-0.7850018317288882,2.685976589900094,3.6833657750084305,0.437344399185,0.6866051046186503,0.6021870112787876,-0.06481259538553477,-0.24835813574792695,A
46,3,0.3125806662123697,-1.359956778397133,-1.1605970502337084,-0.8888728533025115,-3.0516197751722127,-0.2926339711969812,1.9387805630393653,-0.059216634147435554,1.095828160362731,0.6846846199217705,-2.888821360875974,3.3980403507488046,0.08640176463658279,-0.06875073996912828,-2.829505458872554,-0.2535296038924587,1.5908707967351459,1.1004293495766464,1.5657083448159654,0.9722938464159584,-1.1021943794817153,-0.3934900989222465,0.961751676421863,0.99727836064728,1.497040795288056,2.1991702479759194,0.003528317044975929,0.22848115538310484,-1.1937849868434982,-1.6828324760298965,C
47,2,-1.1014698266110077,-0.36807469104968105,0.04824696831489819,-5.223661531457322,-4.408990111148157,0.15951638997545214,-1.1255270732514036,0.2917781203625728,-0.5491597070834398,1.3567517863760845,1.8629175720158937,0.2122363739036394,0.7998450321171722,-0.9780798390366917,4.130711064754036,1.7822097676089506,-1.3141721504614814,-2.9262890075151478,-0.5383457061814305,-0.15718188369997896,1.5734613489654186,1.7985674513486074,0.0023663434023635244,-0.8387179884912365,-0.42928726936927464,-1.4341194926096381,0.3768391951857718,-0.3702708251888083,-1.9704446395318658,4.951701289758707,A
